price,market_cap,total_volume,date,nombre,EMA12,EMA26,EMA200,MACD,signal_line,rsi,ROI30,ROI90,ROI180,Histogram
1635.3682061921256,196550513818.88647,17198033718.180206,2022-09-14,Ethereum,1650.1819941734786,1654.745939829753,1782.2179455486369,-4.563945656274427,-18.934433796977803,48.29455064416431,,,,14.370488140703376
1471.999592516298,177918273632.48117,24787864366.63655,2022-09-15,Ethereum,1622.769316995451,1641.2091733620896,1779.1311957672206,-18.43985636663865,-15.262314100048647,33.539814639717676,,,,-3.177542266590004
1432.215807478607,172471655154.62585,17892819034.618076,2022-09-16,Ethereum,1593.453392454398,1625.7281832966464,1775.6793013563886,-32.27479084224842,-13.963405681460422,30.888195000797737,-21.942709872324105,,,-18.311385160788
1471.2039553630448,177299639477.4967,10309763882.142286,2022-09-17,Ethereum,1574.6457867480358,1614.2819441904537,1772.6496959236192,-39.636157442417925,-14.246694455649,36.55960277555154,-20.480245567812354,,,-25.389462986768926
1335.8525523850524,161378107849.57123,14696599277.019012,2022-09-18,Ethereum,1537.9083660768076,1593.657544797461,1768.3034556894047,-55.74917872065339,-17.685295925888063,27.51505138661267,-17.465200799718133,,,-38.06388279476533
1379.920704526258,166370229681.14825,17757533838.1638,2022-09-19,Ethereum,1513.6025719921076,1577.8251862588534,1764.438950702707,-64.22261426674572,-23.719680562642452,33.67883902362394,-12.630937862144235,,,-40.50293370410327
1324.1905646155858,159844149938.74484,13605986462.228132,2022-09-20,Ethereum,1484.4622631649504,1559.0374365075002,1760.058369746616,-74.57517334254976,-32.051666517417665,29.96116179060091,-18.46870187052968,,,-42.523506825132095
1252.7745621685783,151084586604.48166,18732743241.62821,2022-09-21,Ethereum,1448.8180014732009,1536.35129766758,1755.0107696712128,-87.53329619437909,-42.268417909175824,25.757135340748164,-22.778208103217022,,,-45.26487828520327
1330.7927929218301,160415097114.1742,17517188721.084026,2022-09-22,Ethereum,1430.6602770806824,1521.1247417604873,1750.7896952756964,-90.4644646798049,-51.93994194574581,36.915006016886004,-20.110501977080503,,,-38.5245227340591
1329.558806730321,160823914264.80762,17599766731.24086,2022-09-23,Ethereum,1415.1062047190883,1506.9346724989935,1746.5983431508669,-91.82846777990517,-61.63599995948256,36.81403374733307,-19.79949900445358,,,-30.192467820422607
